imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
1482459,http://www.imdb.com/title/tt1482459,The Lorax (2012),6.5,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
86606,http://www.imdb.com/title/tt86606,Wu Lang ba gua gun (1984),7.6,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MjAzMjg3NzBeQTJeQWpwZ15BbWU3MDc1MDcyNjM@._V1_UY268_CR43,0,182,268_AL_.jpg"
2176722,http://www.imdb.com/title/tt2176722,Ejecta (2014),3.7,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQwMzM3NDkyM15BMl5BanBnXkFtZTgwNDgyNzUxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1772288,http://www.imdb.com/title/tt1772288,Danny Collins (2015),7,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk5NTYxOTk2MV5BMl5BanBnXkFtZTgwMzIxMjE0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
221073,http://www.imdb.com/title/tt221073,Chopper (2000),7.2,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc5Mzc3Njc4M15BMl5BanBnXkFtZTYwODg1MTA5._V1_UY268_CR4,0,182,268_AL_.jpg"
38476,http://www.imdb.com/title/tt38476,Devil in the Flesh (1947),7.3,Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTZmNjk5NmMtOTc0Ny00YzY5LWFjZjYtZjVkNjEyNTdlNThhXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY268_CR9,0,182,268_AL_.jpg"
4254516,http://www.imdb.com/title/tt4254516,GÌ¦tz von Berlichingen (2014),5,Adventure|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWFlYTU0MTUtYWRmMy00NGE0LWIzMmYtZDkwMzkyODg1Y2U5XkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
98184,http://www.imdb.com/title/tt98184,Relentless (1989),5.9,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY3ODllNzktOWI3OS00OWJkLWJkYzQtNWY3M2MwYTJmMWQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
135696,http://www.imdb.com/title/tt135696,Four Heads Are Better Than One (1898),7.6,Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2EyYWY4MTEtMWQyYy00MWRkLWJiNTItMTJiYjViOGI4YzlhXkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_UY268_CR10,0,182,268_AL_.jpg"
1043844,http://www.imdb.com/title/tt1043844,Eyeborgs (2009),4.9,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NDk3NTU5NF5BMl5BanBnXkFtZTcwMzIxODk2MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
955298,http://www.imdb.com/title/tt955298,The Memory Keeper's Daughter (2008),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzc1NDA2MTQ4N15BMl5BanBnXkFtZTcwNTkyOTc3MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
1646114,http://www.imdb.com/title/tt1646114,My Joy (2010),6.9,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMzA0NDc4M15BMl5BanBnXkFtZTcwNDE2NTc3Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg"
430676,http://www.imdb.com/title/tt430676,Ti piace Hitchcock? (2005),5.7,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDMwOTcwMF5BMl5BanBnXkFtZTcwMTkwODg0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
120800,http://www.imdb.com/title/tt120800,Quest for Camelot (1998),6.2,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUwMTYyNDY1MV5BMl5BanBnXkFtZTcwMzgzNDEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
38478,http://www.imdb.com/title/tt38478,Dick Tracy vs. Cueball (1946),6.3,Action|Crime|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1MzEwODQyMF5BMl5BanBnXkFtZTcwODc3MjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
233481,http://www.imdb.com/title/tt233481,Cookers (2001),5.8,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA5OTY1OTU0M15BMl5BanBnXkFtZTYwNzUwOTc5._V1_UX182_CR0,0,182,268_AL_.jpg"
70902,http://www.imdb.com/title/tt70902,Wattstax (1973),7.7,Documentary|Comedy|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTQ3OTk2OF5BMl5BanBnXkFtZTcwNzE0MDYyMQ@@._V1_UY268_CR14,0,182,268_AL_.jpg"
2294697,http://www.imdb.com/title/tt2294697,Kony 2012 (2012),4.5,Documentary|Short|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjBhYzcxZjMtNWUyOS00OTIxLWJmZWItZmVjYmZmOTc3NTA2XkEyXkFqcGdeQXVyMTEyMDcwNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
106827,http://www.imdb.com/title/tt106827,Ernest Rides Again (1993),5,Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzRlMzgwNzEtYWMwYi00N2RjLWFmZDctOGRlNDQ0YWZmMGM4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
374463,http://www.imdb.com/title/tt374463,The Pacific,8.3,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5NTg3NjQ4NF5BMl5BanBnXkFtZTcwODIwODAyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2263944,http://www.imdb.com/title/tt2263944,Dragon Ball Z: Doragon bÌ«ru Z - Kami to Kami (2013),7.3,Animation|Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzUwODUxMl5BMl5BanBnXkFtZTgwMTI0NDkzMjE@._V1_UY268_CR12,0,182,268_AL_.jpg"
409937,http://www.imdb.com/title/tt409937,Espace dÌ©tente (2005),4.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTc2NzkwM15BMl5BanBnXkFtZTcwODQ4NzM0Mg@@._V1_UY268_CR43,0,182,268_AL_.jpg"
956335,http://www.imdb.com/title/tt956335,Doomed (2007),3.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGM5ZjhhMjEtOGMwMy00ZWIzLWFjOTktMDcyMDQxMzJhMWE1XkEyXkFqcGdeQXVyNTEwNDY2MjU@._V1_UY268_CR3,0,182,268_AL_.jpg"
5571,http://www.imdb.com/title/tt5571,A Jitney Elopement (1915),6,Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDc5Nzg4M15BMl5BanBnXkFtZTYwODk0NDE5._V1._CR1,3,325,439_UY268_CR8,0,182,268_AL_.jpg"
4430136,http://www.imdb.com/title/tt4430136,Pyaar Ka Punchnama 2 (2015),7.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDY5NjA5NV5BMl5BanBnXkFtZTgwNjcyMTk5NjE@._V1_UY268_CR1,0,182,268_AL_.jpg"
1006823,http://www.imdb.com/title/tt1006823,El asaltante (2007),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDJhMmNjOGItYTY0My00N2I4LTg0OWMtMWM2NzYzNDNiMzUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyOTc2Mzg5OQ@@._V1_UY268_CR15,0,182,268_AL_.jpg"
85141,http://www.imdb.com/title/tt85141,L'Africain (1983),6.3,Adventure|Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NDgzMTg0MV5BMl5BanBnXkFtZTcwNDc2MTgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
53882,http://www.imdb.com/title/tt53882,The 3 Worlds of Gulliver (1960),6.6,Adventure|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjE2NDE2M2QtNzE1My00YTViLWJhOTItMzhlZTNlYTZiNDdiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
51471,http://www.imdb.com/title/tt51471,Le chant du StyrÌ¬ne (1959),7,Documentary|Animation|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGVmYWQ5NjItMDlhZi00YzU0LWExNGYtN2Y5Y2Q2OWJjMDk5XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
36930,http://www.imdb.com/title/tt36930,The Hour Before the Dawn (1944),6,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmM3Yzc2OTktYjU0Ni00MmQyLWE3MzktYTI4M2VkMDEzNGIxXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
173024,http://www.imdb.com/title/tt173024,Posetitel muzeya (1989),7.3,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0M2NlYjAtNGNhOC00OTFiLTk2YzUtMmI0MGQ4NzRmMzIzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR8,0,182,268_AL_.jpg"
47372,http://www.imdb.com/title/tt47372,Forbidden (1954),6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzgxNWYwODAtMDIxZi00NWRmLTgxNjYtYjYxYTI3OWFiYzc5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_UY268_CR5,0,182,268_AL_.jpg"
1781812,http://www.imdb.com/title/tt1781812,Exit Humanity (2011),5.4,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI0OTQyZmUtYTQ0ZC00ODYwLWJlMTQtYzA0MTlkMDFmNzk5XkEyXkFqcGdeQXVyNDUxMTg2MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
91621,http://www.imdb.com/title/tt91621,Never Too Young to Die (1986),5,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmU5NTYyYzktYjYxMS00NTIxLWFlODItMmE5MTA0ZWQ2ZmY4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
1608290,http://www.imdb.com/title/tt1608290,Zoolander 2 (2016),4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
471359,http://www.imdb.com/title/tt471359,Rigas sargi (2007),7,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJiMGU5YzUtZjliYS00MWViLTlkNmItZGNhODMyMzAzODFmXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
72786,http://www.imdb.com/title/tt72786,Kidnap Syndicate (1975),6.6,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTgwMDE2M15BMl5BanBnXkFtZTcwNjUyNDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1984177,http://www.imdb.com/title/tt1984177,Hwa-i-teu: Jeo-woo-eui mel-lo-di (2011),6,Horror|Music|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMDgwNDczOV5BMl5BanBnXkFtZTgwOTM4MTAzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
286106,http://www.imdb.com/title/tt286106,Signs (2002),6.7,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_UX182_CR0,0,182,268_AL_.jpg"
101254,http://www.imdb.com/title/tt101254,35 Up (1991),8.2,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzNzYzNTU0OF5BMl5BanBnXkFtZTcwNTE2NDkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1650516,http://www.imdb.com/title/tt1650516,Dead Genesis (2010),3.5,Action|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDM3ODMzNV5BMl5BanBnXkFtZTcwOTc0Mzc5Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1034302,http://www.imdb.com/title/tt1034302,The Cry of the Owl (2009),6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Njk5ODExM15BMl5BanBnXkFtZTcwMjYxMjA1Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
118655,http://www.imdb.com/title/tt118655,Austin Powers: International Man of Mystery (1997),7,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTRhZTY0MDItY2I1Yi00MGE3LTk1ZDEtMjA0ZGZhNDQyNGU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2309764,http://www.imdb.com/title/tt2309764,Singham Returns (2014),5.7,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDFiZjg4MjYtMDBmYy00NzY0LWI5NTctOWJlODc2NzhiMTU0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg"
1337032,http://www.imdb.com/title/tt1337032,Trailer Park Boys: Countdown to Liquor Day (2009),7.5,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExNzA5NDI5MTleQTJeQWpwZ15BbWU3MDg1NTc4NDU@._V1_UY268_CR2,0,182,268_AL_.jpg"
5312612,http://www.imdb.com/title/tt5312612,Amityville Terror (2016),3.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNTZmYjktY2YyOC00NmY4LTllZWEtMGIyZjFlYTNmOWU3XkEyXkFqcGdeQXVyMzI5MjU0Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
61065,http://www.imdb.com/title/tt61065,Tanin no kao (1966),8,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjNmMWM4MjMtNGQ1YS00MWRjLTg4ZDktZjRlYjM5N2IwMTU5XkEyXkFqcGdeQXVyNTc1OTc3ODE@._V1_UY268_CR4,0,182,268_AL_.jpg"
49452,http://www.imdb.com/title/tt49452,Love Me Tender (1956),6.2,Drama|Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5ODNiZmYtZjQ5ZS00ZGU2LTk4MTEtNzdiNWVmYjdhYTAyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
84287,http://www.imdb.com/title/tt84287,Made in Britain (1982),7.4,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NzI4OTQ4MV5BMl5BanBnXkFtZTcwNDAyMjIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
390538,http://www.imdb.com/title/tt390538,Tarnation (2003),7.2,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzczNDE5M15BMl5BanBnXkFtZTcwNDcxMzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
27752,http://www.imdb.com/title/tt27752,Hitori musuko (1936),7.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI2ZDYwZmMtODAwZS00M2RiLWE1NTEtOGM1YWEzMzEyYzhmXkEyXkFqcGdeQXVyNjUwMTQ4NjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
70003,http://www.imdb.com/title/tt70003,Dracula (1974),6.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQyOWNmZDMtNmEwYS00Y2MwLThkNDItNGI2M2E2Y2M3NDgwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
61706,http://www.imdb.com/title/tt61706,Il giardino delle delizie (1967),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzRiMzk0MTAtMTViMC00ZjJjLWI5ODctMGEyNjdhY2I5YTc2XkEyXkFqcGdeQXVyMTA2NDgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
36255,http://www.imdb.com/title/tt36255,The Pay Off (1942),5.7,Action|Crime|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODczMjgyMF5BMl5BanBnXkFtZTgwNjgxNzk1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
374089,http://www.imdb.com/title/tt374089,Nomad: The Warrior (2005),6,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5OTUwOTM3MzheQTJeQWpwZ15BbWU3MDk5NDU0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
147599,http://www.imdb.com/title/tt147599,Thick as Thieves (1999),6.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTAwMTI2N15BMl5BanBnXkFtZTcwNzMwOTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
71550,http://www.imdb.com/title/tt71550,La gifle (1974),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMDMzMTc5ODdeQTJeQWpwZ15BbWU3MDc4MDUxMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
2486630,http://www.imdb.com/title/tt2486630,Fright Night 2 (2013),4.3,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMTc5NTQzOV5BMl5BanBnXkFtZTgwMzk2MjgwMDE@._V1_UY268_CR4,0,182,268_AL_.jpg"
2239400,http://www.imdb.com/title/tt2239400,Head Games (2012),7.4,Documentary|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkyNTMwNjQ0OF5BMl5BanBnXkFtZTcwNjQwOTIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
216605,http://www.imdb.com/title/tt216605,La captive (2000),5.9,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNDQxNDUzMzNeQTJeQWpwZ15BbWU3MDkwODQ0MjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
82095,http://www.imdb.com/title/tt82095,Das Boot ist voll (1981),7.3,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDgxMjQyNl5BMl5BanBnXkFtZTcwMzIwNzA4MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1748062,http://www.imdb.com/title/tt1748062,Jig (2011),6.7,Documentary|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTQ3NjIxNl5BMl5BanBnXkFtZTcwNjYyMTE0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
496806,http://www.imdb.com/title/tt496806,Ocean's Thirteen (2007),6.9,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNTc1NzY5MV5BMl5BanBnXkFtZTcwNDM4NTQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
244870,http://www.imdb.com/title/tt244870,Spiral (2000),6.2,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM3NGYxZWMtYmIyYS00MDhjLWJkZDktNDFjOWRiNDZiMGMxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1313092,http://www.imdb.com/title/tt1313092,Animal Kingdom (2010),7.3,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjcwNjE4NV5BMl5BanBnXkFtZTcwNDU2NDg1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1442571,http://www.imdb.com/title/tt1442571,Jin yi wei (2010),6.4,Action|History|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjgxNjg1Mjg1Ml5BMl5BanBnXkFtZTgwODgyODA1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
816258,http://www.imdb.com/title/tt816258,Pokiri (2006),7.9,Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmI0ZjU4MmItNWQyMS00NDNiLTlhMzctZjIyZDBiOTdlM2FiXkEyXkFqcGdeQXVyNjE2NTgxOTE@._V1_UY268_CR19,0,182,268_AL_.jpg"
48481,http://www.imdb.com/title/tt48481,Pekka ja PÌ_tkÌ_ puistotÌ_teinÌ_ (1955),5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWNmZThlMzgtYTJmYy00YTZjLWE0ODQtOTBhMjFjNzdjMWVlXkEyXkFqcGdeQXVyMTIxMzMzMzE@._V1_UY268_CR1,0,182,268_AL_.jpg"
61391,http://www.imdb.com/title/tt61391,Bedazzled (1967),7,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmUyZWU0MzEtYmViZS00ZDBlLTg1M2ItMWI5NmYzNTU4ODBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
443526,http://www.imdb.com/title/tt443526,Gypo (2005),6.9,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQwMTY4Njg5OF5BMl5BanBnXkFtZTcwNDUyMDczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
500177,http://www.imdb.com/title/tt500177,VeggieTales: Where's God When I'm S-Scared? (1993),7.5,Animation|Short|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTEyMjAyMl5BMl5BanBnXkFtZTcwNTE1NzQyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
1430620,http://www.imdb.com/title/tt1430620,Kiss the Abyss (2012),4.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyOTQzMDg5NF5BMl5BanBnXkFtZTcwNzIyMjIyOQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
1429448,http://www.imdb.com/title/tt1429448,Ivul (2009),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5NjE4MDM1MV5BMl5BanBnXkFtZTgwNzk3MDgwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
62453,http://www.imdb.com/title/tt62453,Viy (1967),7.5,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY1MTBhNTktOTk3ZS00MDZkLWFmZDAtMDg1NGFhMmU4NmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
862846,http://www.imdb.com/title/tt862846,Sunshine Cleaning (2008),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MzUzMTg4M15BMl5BanBnXkFtZTcwNDY2MjUyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
494224,http://www.imdb.com/title/tt494224,End of the Line (2007),6,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTE0MDI2Ml5BMl5BanBnXkFtZTcwNzgzNTgzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
42192,http://www.imdb.com/title/tt42192,All About Eve (1950),8.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2557256,http://www.imdb.com/title/tt2557256,Bing feng: Chong sheng zhi men (2014),4.8,Action|Comedy|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTg5OTMxMl5BMl5BanBnXkFtZTgwODY3MDE3MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2076251,http://www.imdb.com/title/tt2076251,La peggior settimana della mia vita (2011),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI0YzQxMTQtNjg0ZC00Nzk1LTg4YmEtMzNiYmVjYjIwYmY2XkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
1753460,http://www.imdb.com/title/tt1753460,August (2011),6,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MzQxNjYxMzJeQTJeQWpwZ15BbWU3MDE4MjAxNDQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
117582,http://www.imdb.com/title/tt117582,The Secret Agent (1996),5.8,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjIzODgyOV5BMl5BanBnXkFtZTcwNzY3MjIzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
95327,http://www.imdb.com/title/tt95327,Grave of the Fireflies (1988),8.5,Animation|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjEwNDVhZjMtYzA1MS00ZWUxLThjOGUtZTliNGZiNGYyMjA3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR4,0,182,268_AL_.jpg"
1621994,http://www.imdb.com/title/tt1621994,Anaganaga O Dheerudu (2011),5.5,Adventure|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyODUxODk3Ml5BMl5BanBnXkFtZTgwODk1NDA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
51630,http://www.imdb.com/title/tt51630,Frankenstein 1970 (1958),4.7,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM2YTgyM2YtMTQ5ZS00OWU4LWFiZTctNzg1ZTg1OGQzZDVkXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
1545098,http://www.imdb.com/title/tt1545098,Kenny Chesney: Summer in 3D (2010),7.8,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA3NTc5NTY5NF5BMl5BanBnXkFtZTcwMTAyMzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1560970,http://www.imdb.com/title/tt1560970,Neds (2010),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzgyODA3NF5BMl5BanBnXkFtZTcwODcyMDgzOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
69786,http://www.imdb.com/title/tt69786,Billy Two Hats (1974),6.2,Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjMwYjY0YjMtOTkwYy00ZDQ4LWJlYzktNDY4ZTZiOTcyOWI3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
3762974,http://www.imdb.com/title/tt3762974,A Faster Horse (2015),6.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwODkxMjE0M15BMl5BanBnXkFtZTgwMzExODU3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
34093,http://www.imdb.com/title/tt34093,Stormy Waters (1941),7.3,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE5NTE0MWItM2UwMy00ZDY1LWI0OWYtODAwNjQxMjE3YjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg"
